,name,close_approach_date,miss_distance_km,relative_velocity_kmh,is_potentially_hazardous,absolute_magnitude_h,estimated_diameter_min,estimated_diameter_max,is_sentry_object,estimated_diameter_mean
2755,(2024 MM),2024-06-15,9834390.93394377,27418.0546247557,False,24.5,33.4622374455,74.8238376074,False,54.14303752645
2756,393569 (2003 JC13),2024-06-14,49570324.80669687,66170.1078898178,False,20.3,231.5021222103,517.6544821978,False,374.57830220405003
2757,526898 (2007 HR),2024-06-14,37032868.33034153,106422.5302420817,False,20.65,197.0402621378,440.5954204445,False,318.81784129115
2758,(2015 BN311),2024-06-14,44171890.5771646,63655.2448621931,True,20.75,188.1719894893,420.7653599595,False,304.4686747244
2759,(2017 BS31),2024-06-14,62782070.97312054,47220.6201320851,True,21.94,108.7814833562,243.2427914778,False,176.01213741700002
2760,(2022 WU5),2024-06-14,61599835.43359188,68984.3645055155,False,25.96,17.0826395263,38.1979432159,False,27.6402913711
2761,(2023 GA2),2024-06-14,68360799.14935683,100722.5352059108,False,23.39,55.7898221067,124.7498346832,False,90.26982839495
2762,(2024 BA4),2024-06-14,66246646.595821634,31515.4714503093,False,26.77,11.7639989374,26.3051013113,False,19.034550124349998
2763,(2024 LS),2024-06-14,43637699.7112253,81094.6700220917,False,21.22,151.5496635722,338.8753497147,False,245.21250664345
2764,(2024 LZ2),2024-06-14,1324980.660219269,73321.7136709727,False,26.15,15.6514643594,34.9977382549,False,25.32460130715
2765,(2024 LR5),2024-06-14,1494241.300257394,21056.8649713786,False,28.37,5.6306038975,12.5904130692,False,9.11050848335
2766,(2024 MB),2024-06-14,3572680.698362585,27690.7638434779,False,25.81,18.3043780368,40.9298335762,False,29.6171058065
2767,(2024 MH),2024-06-14,43150883.66331526,150599.4540968916,False,19.32,363.5423218434,812.9053443399,False,588.22383309165
2768,(2024 ML2),2024-06-14,44657922.74719563,30198.967504511,False,22.07,102.4601474676,229.1078547221,False,165.78400109485
2769,138971 (2001 CB21),2024-06-13,51801232.49889247,43553.1659876672,True,18.52,525.4785303417,1175.0057145608,False,850.24212245125
2770,216115 (2006 SU19),2024-06-13,24104636.696149576,78570.208504669,True,18.91,439.0914459693,981.838321526,False,710.46488374765
2771,(2014 MV18),2024-06-13,24476920.285672303,35816.6226307907,False,23.83,45.5569852336,101.8685158322,False,73.7127505329
2772,(2019 GN4),2024-06-13,46598963.24856976,56344.0178017559,False,24.7,30.5179232594,68.2401509401,False,49.37903709974999
2773,(2019 XL3),2024-06-13,39618438.25455576,55062.4069965438,False,27.0,10.5816885933,23.6613750114,False,17.12153180235
2774,(2021 CJ16),2024-06-13,33372036.77292592,22285.1688422891,False,20.12,251.509837491,562.3930936399,False,406.95146556545
2775,(2021 GL16),2024-06-13,26691626.932461157,16580.0878269208,False,26.28,14.7419514504,32.9640055641,True,23.85297850725
2776,(2023 XS14),2024-06-13,38647829.00809583,47305.5471671684,False,25.83,18.1365624903,40.5545866065,False,29.345574548400002
2777,(2024 BS19),2024-06-13,14897829.815436969,41167.3427651448,True,21.19,153.6579294004,343.5895754212,False,248.6237524108
2778,(2024 JR12),2024-06-13,22824302.488006502,33259.9147048587,False,23.62,50.182810059,112.2121745938,False,81.1974923264
2779,(2024 LS5),2024-06-13,2465329.439418765,59295.1218974208,False,26.03,16.5407415798,36.9862225707,False,26.76348207525
2780,(2024 MG),2024-06-13,1203591.218902848,32112.4311417138,False,26.27,14.8099972066,33.1161605006,False,23.963078853600003
2781,(2024 MB1),2024-06-13,2479415.79925477,16021.7068247227,False,27.23,9.5182032982,21.2833495984,True,15.4007764483
2782,(2024 MM1),2024-06-13,4476011.80338017,13020.6326386315,False,26.23,15.0853356118,33.7318358913,False,24.40858575155
2783,1566 Icarus (1949 MA),2024-06-09,30767025.259124365,85945.0159294848,True,16.55,1301.8321018813,2910.9850750981,False,2106.4085884897
2784,488789 (2004 XK50),2024-06-09,66916155.601718165,94858.2857942442,True,19.13,396.7847540661,887.2376825273,False,642.0112182967
2785,(2002 XS90),2024-06-09,60105222.771582,88062.436643864,False,22.8,73.2073989347,163.696720474,False,118.45205970434999
2786,(2011 UZ275),2024-06-09,70826189.29559124,27945.7515413441,False,23.6,50.6471458835,113.2504610618,False,81.94880347265
2787,(2017 LA),2024-06-09,51642973.70508818,70301.656805135,False,20.16,246.9192656061,552.1282628496,False,399.52376422785
2788,(2017 MM),2024-06-09,18447277.052041546,29063.4905593529,False,21.95,108.2816778403,242.1251923687,False,175.2034351045
2789,(2021 DQ),2024-06-09,64411895.21652485,84338.1084388241,False,20.21,241.2986969214,539.5602891983,False,390.42949305984996
2790,(2022 MM),2024-06-09,36719559.51232594,100048.9788283158,False,25.42,21.905591097,48.9823907803,False,35.44399093865
2791,(2024 JR16),2024-06-09,22444554.08444907,55375.9697455841,True,21.82,114.9621762891,257.0632410238,False,186.01270865645
2792,(2024 JS29),2024-06-09,50691437.36426497,23611.973039078,False,22.08,101.9893858518,228.0551997482,False,165.0222928
2793,(2024 LV),2024-06-09,15754697.76680486,39952.0232404794,False,23.21,60.6114922738,135.5314169419,False,98.07145460785
2794,(2024 LZ1),2024-06-09,1574457.473325834,32601.5693297914,False,26.39,14.0137697166,31.3357417074,False,22.674755712
2795,449107 (2012 VJ82),2024-06-08,43191072.98149289,72236.1806237228,False,19.72,302.3813325719,676.1452147577,False,489.2632736648
2796,(2013 XH17),2024-06-08,73266142.65775892,39406.5216590155,False,25.3,23.150212221,51.7654482198,False,37.4578302204
2797,(2016 BU),2024-06-08,56508953.10708314,43084.3123596956,False,26.7,12.14940408,27.1668934089,False,19.65814874445
2798,(2018 DH1),2024-06-08,26602140.269147538,42441.6671388486,True,21.14,157.2370823638,351.5928047493,False,254.41494355654999
2799,(2018 LN4),2024-06-08,29066424.58792691,64916.5642221884,False,23.45,54.2693945693,121.3500553547,False,87.809724962
2800,(2018 NC15),2024-06-08,18684317.584777992,30937.4700483302,False,21.79,116.5614594686,260.6393469284,False,188.6004031985
2801,(2019 RW1),2024-06-08,54173360.16149404,9077.5555135497,False,24.84,28.6124453783,63.9793728683,False,46.2959091233
2802,(2020 XY4),2024-06-08,63067948.43362847,51909.3765065174,False,27.0,10.5816885933,23.6613750114,False,17.12153180235
2803,(2021 PA15),2024-06-08,50294358.52618122,59689.9785011519,False,26.17,15.5079708716,34.676877062,True,25.092423966800002
2804,(2021 SN1),2024-06-08,46660451.63828757,124449.1149262115,True,21.07,162.3883902199,363.1114792885,False,262.7499347542
2805,(2022 MA1),2024-06-08,69379693.15785007,85126.353118987,False,22.5,84.0533402073,187.9489824394,False,136.00116132335
2806,(2023 TG8),2024-06-08,73046335.60516924,69085.1446752229,False,28.1,6.3760978988,14.2573883328,True,10.3167431158
2807,(2024 BX5),2024-06-08,21991072.12208264,11611.6525246686,False,27.51,8.3667150189,18.7085435306,True,13.53762927475
2808,(2024 CM9),2024-06-08,22484916.786558032,45621.349842604,False,21.33,144.0638366688,322.1365318908,False,233.10018427979998
2809,(2024 GA4),2024-06-08,22388758.02832284,44310.5794994087,False,22.15,98.754063894,220.8207999214,False,159.7874319077
2810,(2024 JG2),2024-06-08,21082212.44826176,36005.5647215788,False,22.86,71.2122940737,159.2355303825,False,115.2239122281
2811,(2024 LC),2024-06-08,4689900.330398825,31337.7581904144,False,25.84,18.053232555,40.3682552065,False,29.21074388075
2812,(2024 LW2),2024-06-08,1673098.299580918,27664.7674780826,False,25.8,18.388867207,41.1187571041,False,29.75381215555
2813,(2024 MJ),2024-06-08,9582298.312321534,39317.5972135879,False,24.22,38.0675543627,85.1216392921,False,61.5945968274
