,name,close_approach_date,miss_distance_km,relative_velocity_kmh,is_potentially_hazardous,absolute_magnitude_h,estimated_diameter_min,estimated_diameter_max,is_sentry_object
1872,(2014 NF64),2024-08-06,26053200.908239827,74551.640914719,False,18.03,658.4987829189,1472.4480417076,False
1873,(2018 AE13),2024-08-06,51295324.74089345,50811.7918297061,False,24.5,33.4622374455,74.8238376074,False
1874,(2019 AX5),2024-08-06,33474366.4582584,41655.8072505852,False,26.0,16.7708462163,37.5007521798,False
1875,(2019 UN2),2024-08-06,63521333.71089153,25852.7515098109,False,25.08,25.6185754479,57.2848761883,False
1876,(2021 PK3),2024-08-06,42395923.54624623,26305.8113134142,False,22.73,75.605776236,169.0596551553,False
1877,(2021 WC3),2024-08-06,54492114.46165592,32858.867128328,False,28.61,5.0414443386,11.2730122458,True
1878,(2022 AO),2024-08-06,14590858.726143716,19852.2084982458,False,23.95,43.1077123878,96.3917752536,False
1879,(2024 OA1),2024-08-06,15947917.358431345,17799.137373005,False,24.77,29.5498293111,66.0754270632,False
1880,(2024 OM1),2024-08-06,1399174.187599166,43972.1307535687,False,24.2,38.4197891064,85.9092601232,False
1881,(2024 OR1),2024-08-06,3419879.130137387,30371.6244492011,False,25.24,23.7987954683,53.2157244498,False
1882,(2024 OF2),2024-08-06,3928137.295070907,43686.369731407,False,24.55,32.7005439282,73.1206391247,False
1883,(2024 PE),2024-08-06,1809952.600226033,58086.8932915022,False,25.66,19.6134944368,43.8571068371,False
1884,(2024 PX1),2024-08-06,7109064.360808561,22760.3465208244,False,25.91,17.4805453169,39.0876876124,False
1885,(2024 PD2),2024-08-06,47744383.1113263,35487.6604952395,False,20.51,210.1623793224,469.9373664779,False
1886,(2024 PJ3),2024-08-06,792103.532854737,59418.4863784147,False,28.25,5.9505207863,13.3057689797,True
1887,(2024 PL4),2024-08-06,23803067.182027776,8697.5257692173,False,23.68,48.8151891662,109.1540813101,False
1888,(2013 BG27),2024-08-07,40519045.87051085,24481.3931031331,False,20.18,244.655496172,547.0663205095,False
1889,(2013 VA12),2024-08-07,39068695.47828721,39484.2028559666,False,22.73,75.605776236,169.0596551553,False
1890,(2014 DH6),2024-08-07,47663341.69656779,65628.9769650671,False,25.8,18.388867207,41.1187571041,False
1891,(2019 QD8),2024-08-07,9615746.52608016,43208.5151958541,False,22.32,91.3177025518,204.1925904549,False
1892,(2020 DQ4),2024-08-07,47720585.86007562,23775.101317061,False,25.86,17.887719524,39.9981568182,False
1893,(2020 PU2),2024-08-07,27425966.927922994,48067.3751453989,False,25.5,21.113244479,47.2106498806,False
1894,(2021 CS9),2024-08-07,13988031.84881566,31980.8072910845,False,24.29,36.8599699314,82.4213984152,False
1895,(2021 LO2),2024-08-07,19928344.01587739,24569.7503316607,False,28.01,6.6459179714,14.8607243569,False
1896,(2023 CY),2024-08-07,24136858.940403763,34754.8071374448,False,26.33,14.4063836669,32.2136531891,True
1897,(2023 MH),2024-08-07,47149066.34626798,34628.9491891786,False,23.45,54.2693945693,121.3500553547,False
1898,(2024 CG4),2024-08-07,26798484.002851952,70356.0251825392,False,23.65,49.4942760925,110.67256584,False
1899,(2024 FF2),2024-08-07,49722206.24330306,36685.2499139448,False,24.27,37.201031034,83.1840342251,False
1900,(2024 PL3),2024-08-07,6850454.089105738,66694.9050942451,False,24.42,34.7180222065,77.6318576982,False
1901,(2024 PG4),2024-08-07,11524435.156645743,38040.0824273731,False,25.21,24.1298696921,53.9560289198,False
1902,(2024 RZ3),2024-08-07,3633523.857507303,7254.114093636,False,26.88,11.1829137825,25.0057554041,True
1903,(1993 KA),2024-08-11,49925684.449025646,14781.5520605344,False,26.0,16.7708462163,37.5007521798,False
1904,(2007 VV83),2024-08-11,72095040.44603205,58573.0645532442,False,24.7,30.5179232594,68.2401509401,False
1905,(2013 NC15),2024-08-11,39048867.74667784,40838.1264486666,False,22.14,99.2098919421,221.8400624229,False
1906,(2015 FK36),2024-08-11,39225244.8321908,52280.1520309271,False,20.7,192.5550781879,430.566244241,False
1907,(2017 FK),2024-08-11,8702596.056232367,31139.8988007066,False,27.41,8.7610261497,19.5902500233,False
1908,(2021 RX5),2024-08-11,65098133.737263694,60017.2062535202,False,23.72,47.924211552,107.1617947985,False
1909,(2021 VG19),2024-08-11,39017735.56226319,48536.7391701756,True,21.24,150.1602479051,335.768521834,False
1910,(2022 SF25),2024-08-11,44539483.43571476,27176.8133767164,False,26.3,14.6067964271,32.6617897446,False
1911,(2024 OM),2024-08-11,38888334.27238084,35677.290858713,False,20.63,198.8634532359,444.6721996757,False
1912,(2024 PK2),2024-08-11,1278824.630996689,30879.3442393644,False,25.55,20.63264836,46.1360042888,False
1913,(2024 PX3),2024-08-11,1018185.872015814,34802.7693096253,False,25.98,16.9260249457,37.8477423675,False
1914,331769 (2003 BQ35),2024-08-12,66103437.64693509,53655.3394836232,False,19.91,277.0479727327,619.4981000589,False
1915,523585 (1998 MW5),2024-08-12,48823393.083718196,29878.0061398045,False,18.69,485.9090374507,1086.5256386213,False
1916,(2013 YT102),2024-08-12,68217178.22289608,74407.7155838785,False,25.0,26.58,59.4346868419,False
1917,(2016 TL18),2024-08-12,73039461.32872637,59137.3800875077,False,21.63,125.4743563679,280.5691902716,False
1918,(2017 JE3),2024-08-12,65081929.28102551,35433.7137855868,True,21.99,106.3053144865,237.7059095613,False
1919,(2017 LP),2024-08-12,60644268.11832237,75801.1517508053,False,21.7,121.4940407996,271.6689340891,False
1920,(2019 BL),2024-08-12,64374549.21530359,23659.0992233158,False,25.2,24.2412481101,54.2050786336,False
1921,(2019 CQ5),2024-08-12,57077916.75624162,50782.7575186074,False,27.5,8.4053340207,18.7948982439,False
1922,(2019 OY3),2024-08-12,70358151.9242272,114459.676878127,True,19.5,334.6223744549,748.2383760735,False
1923,(2019 SU),2024-08-12,69063381.0877953,68974.9892470472,False,22.71,76.3053478702,170.6239448846,False
1924,(2020 FN3),2024-08-12,29400944.55881448,23427.1706325637,False,24.38,35.3634784299,79.07514169,False
1925,(2020 QY),2024-08-12,36567542.04637656,77355.0361887066,False,25.1,25.3837029364,56.7596852866,False
1926,(2021 CG6),2024-08-12,50768826.40686657,120375.4907924852,False,19.88,280.902093949,628.116177092,False
1927,(2022 CY2),2024-08-12,22566773.91362229,62314.6643398274,False,25.55,20.63264836,46.1360042888,False
1928,(2023 PC),2024-08-12,25143978.05566995,36446.2864835123,False,24.55,32.7005439282,73.1206391247,False
1929,(2024 MF1),2024-08-12,19119228.078608166,44979.5591347536,False,21.54,130.7841085841,292.4421571708,False
1930,(2024 ON2),2024-08-12,6733294.617322289,50243.4361619485,False,24.62,31.6632125734,70.8010957001,False
1931,(2024 OA3),2024-08-12,7526512.998383627,95152.9473816073,False,22.58,81.0130488243,181.1506842357,False
1932,(2024 PP5),2024-08-12,607607.022947527,69642.3870529139,False,26.19,15.36579294,34.3589575421,False
1933,(2024 PR5),2024-08-12,522222.258430374,72978.4784174476,False,27.24,9.4744711265,21.1855614896,True
1934,303933 (2005 VQ),2024-07-31,59513749.35532143,47796.1082108528,False,19.05,411.6754573069,920.5343072066,False
1935,355046 (2006 SO19),2024-07-31,23173840.992977627,39382.7812425889,False,19.63,315.1773332628,704.7579421428,False
1936,(2006 CU10),2024-07-31,55966526.63904375,98175.3869425666,False,19.9,278.3267680719,622.3575733667,False
1937,(2007 SR1),2024-07-31,47321096.19247768,53669.2290045844,False,20.23,239.0864571707,534.6135707332,False
1938,(2008 CE119),2024-07-31,41564410.5189906,19953.9312905186,False,25.55,20.63264836,46.1360042888,False
1939,(2014 OL339),2024-07-31,51152329.02881081,30804.9147070286,False,22.78,73.884778657,165.2113875797,False
1940,(2014 QW362),2024-07-31,23783014.0213881,28405.3449886255,False,22.83,72.2029557657,161.4507172686,False
1941,(2015 LS24),2024-07-31,46367612.2818643,50097.8675895649,False,19.97,269.4976463288,602.6150569674,False
1942,(2016 EE158),2024-07-31,71908439.22873202,15715.8273840346,False,24.08,40.602705828,90.7904103018,False
1943,(2019 GY19),2024-07-31,71164366.56040564,20566.4297625716,False,21.87,112.3453176718,251.2117672679,False
1944,(2019 MT),2024-07-31,73119919.83538441,63042.4997939254,False,24.8,29.1443904535,65.1688382168,False
1945,(2020 OK4),2024-07-31,54978149.638604134,69844.3362870044,False,25.88,17.7237239257,39.6314515123,False
1946,(2021 LR6),2024-07-31,17908395.52992861,25153.4265740576,False,22.3,92.1626548503,206.0819612321,False
1947,(2021 QG6),2024-07-31,50556857.04100258,35115.0387373803,False,22.96,68.007212874,152.0687509465,False
1948,613814 (2007 SR1),2024-07-31,47321154.77500357,53669.1843649336,False,20.2,242.4124811008,542.0507863358,False
1949,(2022 SU7),2024-07-31,24491023.59494698,15391.6244410645,False,28.31,5.7883525749,12.9431498352,True
1950,(2023 EA1),2024-07-31,57447012.59467209,54499.4084245554,False,25.2,24.2412481101,54.2050786336,False
1951,(2024 BV5),2024-07-31,48533393.169666454,18770.2349509431,False,24.21,38.24326621,85.5145429273,False
1952,(2024 CS5),2024-07-31,57804454.31023595,107569.0008829433,False,21.8,116.0259082094,259.4418179074,False
1953,(2024 GD2),2024-07-31,14358387.25643217,11105.3082498222,False,25.55,20.63264836,46.1360042888,False
1954,(2024 NG1),2024-07-31,41292245.79763835,68985.9219048887,False,21.39,140.1376971662,313.3574170739,False
1955,(2024 LH9),2024-07-31,48668066.24360825,13744.880435313,False,21.46,135.6922289935,303.4170480479,False
1956,(2024 OW1),2024-07-31,12119293.20975528,25085.4120528789,False,24.8,29.1443904535,65.1688382168,False
1957,(2024 PD),2024-07-31,12040947.713171829,44022.8098667207,False,24.54,32.851482781,73.4581486599,False
1958,(2024 PC2),2024-07-31,2130280.804618399,35774.5294383521,False,22.23,95.1820329819,212.8334959841,False
1959,(2024 RF16),2024-07-31,13467590.463268913,23308.3487420455,False,24.79,29.2789148476,65.4696439067,False
1960,437879 (2001 RX11),2024-07-30,44707684.713396266,25512.858360603,False,17.7,766.5755735311,1714.1150923063,False
1961,(2000 UK11),2024-07-30,14285672.489037436,33032.6187755837,False,25.3,23.150212221,51.7654482198,True
1962,(2000 WM63),2024-07-30,50020970.946960226,40766.3879186794,False,20.39,222.1032822459,496.6380371276,False
1963,(2020 DT2),2024-07-30,49238429.09660462,41235.3162037519,False,27.6,8.0270316728,17.948988478,False
1964,(2020 RD4),2024-07-30,45309498.020275705,28426.4463924792,False,29.7,3.0517923259,6.824015094,False
1965,(2020 TQ3),2024-07-30,56123890.80766586,63225.2519680831,False,26.5,13.3215566698,29.7879062798,False
1966,(2021 UF1),2024-07-30,61109729.204927996,24857.4438323587,False,25.06,25.855621208,57.8149266216,False
1967,(2024 BF),2024-07-30,22346382.561671965,14773.6280197054,False,24.39,35.2009980055,78.7118244161,False
1968,(2024 NR2),2024-07-30,20791401.474398024,24753.0506553326,False,23.24,59.7798714231,133.6718561883,False
1969,(2024 OS1),2024-07-30,4597505.304974963,50766.283903365,False,24.44,34.3997254657,76.9201245487,False
1970,(2024 OT1),2024-07-30,841247.495294614,52454.9535398453,False,26.62,12.6053519682,28.1864238812,False
1971,(2024 OV1),2024-07-30,21959837.807202138,24372.2546101949,False,22.95,68.321119906,152.7706684087,False
1972,(2024 OX1),2024-07-30,18218382.228045106,20747.9408884779,False,24.08,40.602705828,90.7904103018,False
1973,(2024 PC),2024-07-30,1225155.557386117,24511.3518004767,False,26.41,13.8852907036,31.0484539006,False
1974,162421 (2000 ET70),2024-08-04,29600262.67216917,49363.3089678168,True,18.1,637.6097898754,1425.7388332807,False
1975,203471 (2002 AU4),2024-08-04,73619282.50705348,74453.6631113791,False,19.46,340.84346887,762.1491660801,False
1976,(2012 GK),2024-08-04,20530883.216501433,47269.192041796,False,22.42,87.2077289095,195.0024100049,False
1977,(2017 MS7),2024-08-04,28727237.761886816,48188.1953298179,False,22.37,89.2390578658,199.5445996359,False
1978,(2017 UG),2024-08-04,56569083.38749795,30448.8160306288,False,27.5,8.4053340207,18.7948982439,False
1979,(2019 ED),2024-08-04,32138376.59159009,20028.8595709333,False,26.9,11.0803882126,24.7765012606,True
1980,(2019 XL),2024-08-04,63862944.97985199,47571.2296188916,False,26.6,12.7219878539,28.4472296503,False
1981,(2020 AT),2024-08-04,41313865.00862033,37695.7543393174,False,25.2,24.2412481101,54.2050786336,False
1982,(2020 MP2),2024-08-04,13983145.892622737,45954.4310163263,False,22.22,95.6213732844,213.8158907658,False
1983,(2020 MA4),2024-08-04,24345945.6301118,45718.4565629384,False,22.06,102.9330820202,230.1653685307,False
1984,(2020 PP4),2024-08-04,35170513.526067026,37695.1085174941,False,25.0,26.58,59.4346868419,False
1985,(2020 TK5),2024-08-04,74398618.43017563,42812.8197382015,False,23.65,49.4942760925,110.67256584,False
1986,(2022 YL5),2024-08-04,32597856.919910774,28070.2599722499,False,24.19,38.5971267955,86.3057992509,False
1987,(2023 EJ1),2024-08-04,18467829.450692985,25974.908062028,False,28.77,4.6833323314,10.4722494541,False
1988,(2024 LN3),2024-08-04,62379626.02952032,34908.3995635835,False,20.3,231.5021222103,517.6544821978,False
1989,(2024 MN1),2024-08-04,39443737.936768696,18558.2574401967,False,21.59,127.8070988179,285.7853609639,False
1990,(2024 OC),2024-08-04,7426445.876116389,35985.9997635313,False,22.14,99.2098919421,221.8400624229,False
1991,(2024 PQ),2024-08-04,994660.245617697,19196.8916724109,False,27.67,7.7723970203,17.3796080855,False
1992,(2024 PY),2024-08-04,94351.032533899,30065.7413152898,False,29.43,3.4558507384,7.7275171712,False
1993,(2024 PG2),2024-08-04,558882.53293513,52756.4872758992,False,27.13,9.9667823997,22.2864029626,False
1994,(2024 PM2),2024-08-04,7650226.173334332,30078.1647223381,False,24.81,29.0104841428,64.8694146035,False
1995,(2024 PW2),2024-08-04,12398697.30115215,24558.1069342589,False,24.75,29.8232505153,66.6868154623,False
1996,(2024 QW2),2024-08-04,28786094.156599425,21348.3990164369,False,23.48,53.5247905613,119.6850701766,False
1997,41429 (2000 GE2),2024-08-05,42684071.663064174,49520.4611208415,True,20.66,196.1349443683,438.5710683707,False
1998,380981 (2006 SU131),2024-08-05,40895682.09981994,49070.1562861838,True,18.64,497.2273129092,1111.8340719346,False
1999,(2006 NL),2024-08-05,53943323.12784058,51984.2865841362,False,19.97,269.4976463288,602.6150569674,False
2000,(2007 US65),2024-08-05,38268829.52139519,12920.4909726814,False,20.09,255.0086878569,570.2167609011,False
2001,(2013 FX13),2024-08-05,31703693.292045083,80767.9145126142,False,21.19,153.6579294004,343.5895754212,False
2002,(2014 OJ392),2024-08-05,53369220.22337569,85265.3891171484,True,21.74,119.2765246442,266.7104172244,False
2003,(2016 VS1),2024-08-05,30240476.48069572,41772.8308326188,False,25.8,18.388867207,41.1187571041,False
2004,(2017 TU1),2024-08-05,4281914.685608053,35925.9336337658,False,26.2,15.2951935344,34.201092472,False
2005,(2019 AY9),2024-08-05,31706763.14505599,43965.2124492952,False,21.23,150.8533561176,337.3183589129,False
2006,(2019 NP5),2024-08-05,13089864.323718144,27926.7217358374,False,27.6,8.0270316728,17.948988478,True
2007,(2021 CC7),2024-08-05,71805957.50708425,56804.1458678503,False,29.74,2.9960908385,6.6994627817,True
2008,(2021 EM5),2024-08-05,69366004.54883082,28005.181559718,False,23.66,49.2668705504,110.1640715893,False
2009,(2022 UU8),2024-08-05,24204117.035731524,10474.2524375358,False,27.97,6.7694748114,15.1370058502,True
2010,(2023 HB7),2024-08-05,5618761.673272527,21841.3385214066,False,25.29,23.2570687455,52.0043866724,False
2011,(2023 JT),2024-08-05,70756199.75259429,59048.8573012427,False,25.71,19.1670367967,42.8587972046,False
2012,(2023 OY4),2024-08-05,31087973.187652994,46761.647683203,False,25.27,23.4722637531,52.4855773378,False
2013,(2024 OB3),2024-08-05,16316974.660450503,40285.9408809496,False,24.13,39.6784754066,88.7237682527,False
2014,(2024 PK3),2024-08-05,2973102.667896893,20498.412793116,False,26.73,11.9827080067,26.7941496575,False
2015,(2024 PC4),2024-08-05,3412660.733714147,32673.6561812901,False,25.99,16.8482569252,37.6738477871,False
2016,(2024 QG1),2024-08-05,9133908.721289042,35731.7808563116,False,25.02,26.3363130952,58.8897863577,False
2017,723136 (2006 NL),2024-08-05,53943323.12784058,51984.2865729974,False,19.95,271.9912773482,608.1909854376,False
2018,4769 Castalia (1989 PB),2024-08-01,61535213.327532455,38279.7524333074,True,17.43,868.0704579141,1941.0645531552,False
2019,(2010 PK9),2024-08-01,48891456.67381719,99843.8326447637,True,21.81,115.4928175848,258.2497910326,False
2020,(2012 DN14),2024-08-01,68179835.28843115,25348.2454094195,False,24.7,30.5179232594,68.2401509401,False
2021,(2015 TM178),2024-08-01,72605609.89805706,21424.7394555547,False,21.4,139.4938229344,311.9176705226,False
2022,(2015 VH2),2024-08-01,67421219.0293389,22605.4766616445,False,27.4,8.801465209,19.6806745089,False
2023,(2016 CG137),2024-08-01,28824106.34705537,43722.2798730068,False,24.13,39.6784754066,88.7237682527,False
2024,(2018 GY),2024-08-01,66680291.042878,46470.1853948267,False,24.83,28.7445144255,64.2746882356,False
2025,(2018 TD2),2024-08-01,72986673.20705265,91209.7880727044,False,26.5,13.3215566698,29.7879062798,False
2026,(2018 XD5),2024-08-01,60358878.22719234,46569.0038204387,False,24.7,30.5179232594,68.2401509401,False
2027,(2019 JY4),2024-08-01,67686017.01302002,20985.6727065887,False,20.29,232.5706874555,520.0438667242,False
2028,(2020 YM5),2024-08-01,52706634.77146042,70240.4006954497,False,20.34,227.2767322847,508.2062230927,False
2029,(2022 LC1),2024-08-01,52056869.66252691,8818.9608693435,False,23.36,56.5659358422,126.4852777541,False
2030,(2022 OT),2024-08-01,49727292.481124334,65946.7864452802,False,27.9,6.9912523225,15.6329154409,False
2031,(2022 SV),2024-08-01,66229629.045240425,37128.206640195,False,24.13,39.6784754066,88.7237682527,False
2032,(2024 MB2),2024-08-01,23817183.17720183,24593.3031541766,False,23.3,58.1507039646,130.0289270043,False
2033,(2024 OE),2024-08-01,1488936.903862295,33545.6323335196,False,23.78,46.618143739,104.2413383852,False
2034,(2024 OO),2024-08-01,1975505.292498551,40852.4160269131,False,25.52,20.9196770901,46.7778200408,False
2035,(2024 PH1),2024-08-01,17661777.3526003,39744.6314340946,False,23.09,64.0552862945,143.2319744727,False
2036,(2024 PP2),2024-08-01,11759376.29271376,23316.5698403396,False,25.1,25.3837029364,56.7596852866,False
2037,(2024 PD4),2024-08-01,3650094.260055084,4151.7231200751,False,27.24,9.4744711265,21.1855614896,False
2038,(2024 PA6),2024-08-01,40851111.643461704,14212.5616929653,False,23.32,57.6175751061,128.836814636,False
2039,427778 (2005 BE),2024-08-02,74337836.95023271,100326.2777738255,False,20.11,252.6707541538,564.9889822141,False
2040,(2004 DA53),2024-08-02,44696901.16037433,28776.3160427093,False,28.0,6.676594135,14.9293183439,True
2041,(2007 JG16),2024-08-02,48771086.936462045,47422.3041508835,False,23.6,50.6471458835,113.2504610618,False
2042,(2008 QB),2024-08-02,74380704.72851397,154336.4072968705,False,20.79,184.7374636151,413.0855266343,False
2043,(2010 AJ3),2024-08-02,22708111.871868324,39572.5471397172,False,24.5,33.4622374455,74.8238376074,False
2044,(2015 DK200),2024-08-02,51221865.3501008,13120.871902135,False,25.61,20.0703514113,44.8786700881,False
2045,(2016 PN),2024-08-02,23374375.366934992,41603.4279277355,False,20.3,231.5021222103,517.6544821978,False
2046,(2016 TS55),2024-08-02,68427544.12399049,6996.5632891828,False,23.08,64.3509520622,143.893103228,False
2047,(2018 CE14),2024-08-02,42193960.45279122,67096.5090738368,False,25.7,19.2555078188,43.0566244241,False
2048,(2020 BL1),2024-08-02,15239488.955715828,29301.6806540013,False,25.9,17.561231848,39.2681081809,False
2049,(2020 BL9),2024-08-02,61703607.15263244,48943.6580810394,False,22.81,72.8710414898,162.9446023625,False
2050,(2020 PN1),2024-08-02,6893499.799093574,19823.3551431469,False,25.45,21.6050351196,48.3103271838,False
2051,(2020 YN3),2024-08-02,49631097.68476226,42230.6043509243,False,23.38,56.0473362252,125.3256537574,False
2052,618348 (2016 PN),2024-08-02,23374373.796157356,41603.4525796463,False,20.22,240.1900301154,537.0812348557,False
2053,(2023 UY3),2024-08-02,28311674.74562395,14979.5490149036,False,26.87,11.2345317672,25.1211767268,True
2054,(2024 NS1),2024-08-02,2025894.612326817,27300.2934768167,False,24.45,34.241673084,76.5667086792,False
2055,(2024 OH2),2024-08-02,34642321.37015707,17606.6275421737,False,23.3,58.1507039646,130.0289270043,False
2056,(2024 PA),2024-08-02,6767074.549397852,29025.5344747634,False,24.92,27.5775052924,61.6651764838,False
2057,(2024 PE2),2024-08-02,2752645.448004408,67690.8165659036,False,26.16,15.5795524128,34.836938254,False
2058,247517 (2002 QY6),2024-08-03,26171446.071605016,86321.0149953433,False,19.73,300.992016548,673.0386096861,False
2059,468730 (2010 MN51),2024-08-03,53641507.19610731,59698.766921161,False,18.36,565.6593584222,1264.852777541,False
2060,497626 (2006 QT89),2024-08-03,44118335.99080394,55884.4020872521,False,20.06,258.5562120799,578.1492662155,False
2061,(2000 WC1),2024-08-03,63627332.22414661,41363.4996321116,True,22.52,83.2827345523,186.225855811,False
2062,(2015 MM116),2024-08-03,29294162.586554423,15146.2650324477,False,22.04,103.8855101016,232.2950624645,False
2063,(2017 FE3),2024-08-03,45366367.14192345,52076.0130122466,False,23.3,58.1507039646,130.0289270043,False
2064,(2024 BG5),2024-08-03,22757286.81602708,44167.9627769047,False,21.24,150.1602479051,335.768521834,False
2065,(2024 OJ2),2024-08-03,7164236.60877668,37533.2915633299,False,24.93,27.4507981651,61.3818507339,False
2066,(2024 PO),2024-08-03,1388956.353882426,41347.709956283,False,26.96,10.7784168722,24.1012728161,False
2067,(2024 PZ),2024-08-03,26758096.7816521,46502.5402280984,False,23.81,45.9785188279,102.811093604,False
2068,(2024 PP1),2024-08-03,828139.685045853,38641.6896964531,False,27.87,7.0885103303,15.8503909578,False
2069,357621 (2005 EG94),2024-07-29,18742403.311103508,53758.4174044157,False,18.79,464.0395282463,1037.6239294056,False
2070,538212 (2016 CA136),2024-07-29,66389149.21836498,67735.4494745023,True,19.35,358.5543341929,801.7518648824,False
2071,(2018 LV2),2024-07-29,40887079.908139415,26268.1371178372,False,25.3,23.150212221,51.7654482198,False
2072,(2021 AK3),2024-07-29,65902988.72328106,88736.1021603587,False,21.35,142.7430514752,319.1831664143,False
2073,(2022 GM1),2024-07-29,25387779.963336784,33075.6984407452,False,25.66,19.6134944368,43.8571068371,False
2074,(2022 MO),2024-07-29,71217956.78097893,17197.8978588609,False,20.64,197.9497586642,442.6291165029,False
2075,(2022 SJ20),2024-07-29,28636151.32887099,31980.9503085186,False,24.43,34.5585073841,77.2751717118,False
2076,(2024 OF),2024-07-29,7154798.733474759,36354.20973867,False,23.69,48.5909037451,108.6525638621,False
2077,(2024 OH),2024-07-29,7360266.545988984,45312.9596392853,False,24.72,30.2381332572,67.6145214758,False
2078,(2024 OB1),2024-07-29,5678543.121374068,32751.690217182,False,25.21,24.1298696921,53.9560289198,False
2079,(2024 OO1),2024-07-29,5530318.769257686,36102.6702609595,False,24.77,29.5498293111,66.0754270632,False
2080,(2024 PF),2024-07-29,58607618.72064403,44240.8533481544,False,22.36,89.6509666415,200.465655659,False
2081,523668 (2012 UV27),2024-07-24,72426779.88618928,39224.6835529439,False,19.61,318.0936332215,711.2789870931,False
2082,(2015 XB128),2024-07-24,60353100.35353869,45058.940204913,False,25.4,22.1082810359,49.435619262,False
2083,(2016 EJ156),2024-07-24,61956769.488783896,25333.749543443,False,25.8,18.388867207,41.1187571041,False
2084,(2022 MS),2024-07-24,13027868.363387205,26077.630559365,False,25.6,20.1629919443,45.0858206172,False
2085,(2022 WF10),2024-07-24,29554534.118860118,42468.6940916994,False,25.7,19.2555078188,43.0566244241,False
2086,(2023 OW2),2024-07-24,56969100.49230615,48341.9729896265,False,23.47,53.7718497693,120.23751136,False
2087,(2024 DJ1),2024-07-24,65391182.96453879,36811.8354908527,False,25.08,25.6185754479,57.2848761883,False
2088,(2024 EC3),2024-07-24,46096107.19736002,15016.386552267,False,28.61,5.0414443386,11.2730122458,False
2089,(2024 JD41),2024-07-24,55882686.7567703,43685.1132335662,False,21.53,131.3877806011,293.7920088369,False
2090,(2024 NO1),2024-07-24,33893609.223088376,20562.7886164153,False,23.14,62.597209966,139.9716166857,False
2091,(2024 OA),2024-07-24,899318.695666954,47815.1219709716,False,25.25,23.6894499356,52.9712204056,False
2092,(2024 OP),2024-07-24,3528194.316007288,38522.4502305755,False,24.31,36.5220356958,81.6657544926,False
2093,(2024 PL),2024-07-24,11407538.94719392,29821.8304132327,False,25.07,25.7368254194,57.5492911629,False
2094,(2024 RZ87),2024-07-24,59996800.93739057,22169.2202905602,False,21.24,150.1602479051,335.768521834,False
2095,31346 (1998 PB1),2024-07-23,41470662.306033656,30023.5600901858,False,17.16,983.0033018559,2198.0622050566,False
2096,187026 (2005 EK70),2024-07-23,51479020.49828192,65803.1991169201,False,17.36,896.5096664153,2004.6565565902,False
2097,189008 (1996 FR3),2024-07-23,60487925.98738831,132696.8063460536,False,16.41,1388.5290703597,3104.8453900588,False
2098,(2011 OB),2024-07-23,66255041.11573903,53723.5864952965,True,19.32,363.5423218434,812.9053443399,False
2099,(2012 BV26),2024-07-23,15459250.665191108,46315.3885152962,False,22.11,100.5900390178,224.9261651032,False
2100,(2014 EL),2024-07-23,36494840.29399652,29166.9976748358,False,27.0,10.5816885933,23.6613750114,False
2101,(2015 FW33),2024-07-23,66762819.92421771,23309.7215425955,False,25.8,18.388867207,41.1187571041,False
2102,(2016 CZ193),2024-07-23,28002647.85248159,65730.2347379804,False,23.47,53.7718497693,120.23751136,False
2103,(2016 EE157),2024-07-23,65983798.59045639,67193.0509408618,False,20.88,177.237239257,396.314515123,False
2104,(2024 HN7),2024-07-23,23390055.751914993,28018.6083708844,False,22.27,93.4447650924,208.9488468882,False
2105,(2024 LY2),2024-07-23,4594329.431953585,28157.7359195026,False,22.82,72.536229467,162.1959399198,False
2106,(2024 MC1),2024-07-23,10572103.583465187,21408.7338285329,False,24.07,40.7901194028,91.209479795,False
2107,(2024 NH),2024-07-23,5030851.379079615,19638.903675335,False,25.41,22.0067027115,49.2084832235,False
2108,(2024 OB),2024-07-23,19244741.14033178,33471.4162160949,False,23.21,60.6114922738,135.5314169419,False
2109,(2024 PG1),2024-07-23,7090659.574219053,41510.1001762148,False,24.11,40.0456158192,89.5447191727,False
2110,(2024 SM5),2024-07-23,19165633.293002807,22015.2080117674,False,23.45,54.2693945693,121.3500553547,False
2111,403039 (2008 AE),2024-07-28,59868330.35569664,28103.7722384898,False,19.83,287.445144255,642.7468823564,False
2112,523664 (2012 OD1),2024-07-28,5717301.610724083,85267.2065946772,True,18.52,525.4785303417,1175.0057145608,False
2113,(2018 GQ),2024-07-28,46600253.57507787,38857.4723324185,False,23.46,54.0200493507,120.792502496,False
2114,(2018 LM4),2024-07-28,70033093.2257484,60412.1397325776,False,18.72,479.2421155205,1071.6179479846,False
2115,(2022 YR2),2024-07-28,72525699.32351746,61187.3159085886,False,23.54,52.0660914218,116.4233197418,False
2116,(2023 CD),2024-07-28,20656253.367379833,23811.7247931529,False,24.07,40.7901194028,91.209479795,False
2117,(2023 HO4),2024-07-28,21034499.883121397,22376.6842148586,False,23.15,62.3096019112,139.3285055244,False
2118,(2023 WS),2024-07-28,40618716.289146416,51836.6660119009,False,21.95,108.2816778403,242.1251923687,False
2119,(2024 NZ1),2024-07-28,7462582.976950181,45887.6465292722,False,24.03,41.5484643414,92.9051906281,False
2120,(2024 OK),2024-07-28,2639940.985829772,16531.2647128517,False,27.48,8.4831076189,18.9688052962,False
